, hibernate.persistenceUnitName=default, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, FILE_LOG_CHARSET=UTF-8, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, java.awt.headless=true, jakarta.persistence.validation.mode=AUTO, hibernate.hbm2ddl.auto=update, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=22.0.1+8-16, user.name=DELL USER, stdout.encoding=UTF-8, path.separator=;, os.version=10.0, java.runtime.name=Java(TM) SE Runtime Environment, file.encoding=UTF-8, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, LOG_FILE=app.log, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\DELLUS~1\AppData\Local\Temp\, catalina.home=C:\Users\DELL USER\AppData\Local\Temp\tomcat.8080.9361485540535293852, java.version=22.0.1, hibernate.physical_naming_strategy=org.hibernate.boot.model.naming.CamelCaseToUnderscoresNamingStrategy, user.dir=C:\Users\DELL USER\Desktop\EduCompound, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, PID=21652, sun.os.patch.level=, CONSOLE_LOG_CHARSET=UTF-8, catalina.base=C:\Users\DELL USER\AppData\Local\Temp\tomcat.8080.9361485540535293852, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.registry.StandardServiceRegistryBuilder$1@6c19b0a2, native.encoding=Cp1252, java.library.path=C:\Program Files\Java\jdk-22\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files\Microsoft SDKs\Azure\CLI2\wbin;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Java\jdk-22\bin;C:\ProgramData\chocolatey\bin;C:\Program Files\nodejs\;C:\Program Files\Go\bin;C:\Users\DELL USER\AppData\Local\MongoDBCompass;C:\Users\DELL USER\AppData\Local\Microsoft\WindowsApps;C:\Users\DELL USER\AppData\Local\Programs\Microsoft VS Code\bin;C:\Program Files\JetBrains\pycham\PyCharm 2024.2\bin;C:\Users\DELL USER\AppData\Roaming\npm;C:\Users\DELL USER\go\bin;C:\Users\DELLUS~1\Desktop\apache-maven-3.9.9\bin;C:\Users\DELL USER\Downloads\mysql-installer-community-8.0.39.0.msi;C:\Program Files\MySQL\MySQL Server 8.0;C:\Program Files\MySQL\MySQL Server 8.0\bin;C:\ProgramData\chocolatey\bin\sui.exe;C:\ProgramData\chocolatey;C:\Program Files\Docker\Docker\resources\bin;C:\Program Files\PostgreSQL\15\bin;C:\Program Files\GitHub CLI\;C:\Program Files\Git\cmd;C:\Users\DELL USER\Downloads\terraform;C:\Program Files\Amazon\AWSCLIV2\;C:\Program Files\PostgreSQL\17\bin;C:\Program Files\Microsoft SDKs\Azure\CLI2\wbin;C:\Users\DELL USER\.cargo\bin;C:\Users\DELL USER\AppData\Local\Microsoft\WindowsApps;C:\Users\DELL USER\AppData\Local\Programs\Microsoft VS Code\bin;C:\Program Files\JetBrains\pycham\PyCharm 2024.2\bin;;C:\Users\DELL USER\AppData\Roaming\npm;C:\Users\DELL USER\go\bin;., stderr.encoding=UTF-8, java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=22.0.1+8-16, sun.io.unicode.encoding=UnicodeLittle, hibernate.archive.scanner=org.hibernate.boot.archive.scan.internal.DisabledScanner, hibernate.connection.datasource=HikariDataSource (HikariPool-1), java.class.version=66.0, LOGGED_APPLICATION_NAME=[educompound] }
2025-07-10T10:11:59.243+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.hibernate.internal.SessionFactoryImpl  : Session factory constructed with filter configurations : {}
2025-07-10T10:11:59.304+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(max)] under max; prior registration was null
2025-07-10T10:11:59.305+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(min)] under min; prior registration was null
2025-07-10T10:11:59.305+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sum)] under sum; prior registration was null
2025-07-10T10:11:59.306+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(avg)] under avg; prior registration was null
2025-07-10T10:11:59.308+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CountFunction@30a4a395] under count; prior registration was null
2025-07-10T10:11:59.309+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@21a446e1] under every; prior registration was null
2025-07-10T10:11:59.309+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@26b87f32] under any; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(floor)] under floor; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ceiling)] under ceiling; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(mod)] under mod; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(abs)] under abs; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sign)] under sign; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sqrt)] under sqrt; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ln)] under ln; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(exp)] under exp; prior registration was null
2025-07-10T10:11:59.310+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(power)] under power; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(round)] under round; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sin)] under sin; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(cos)] under cos; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(tan)] under tan; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(asin)] under asin; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(acos)] under acos; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(atan)] under atan; prior registration was null
2025-07-10T10:11:59.311+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(atan2)] under atan2; prior registration was null
2025-07-10T10:11:59.313+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@7736e924] under sinh; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@420098e9] under cosh; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@38219ad5] under tanh; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@60c503cf] under pi; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@207aa93a] under log; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(coalesce)] under coalesce; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(nullif)] under nullif; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(left)] under left; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(right)] under right; prior registration was null
2025-07-10T10:11:59.314+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(replace)] under replace; prior registration was null
2025-07-10T10:11:59.315+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(concat)] under concat; prior registration was null
2025-07-10T10:11:59.315+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lower)] under lower; prior registration was null
2025-07-10T10:11:59.315+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(upper)] under upper; prior registration was null
2025-07-10T10:11:59.315+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(substring)] under substring; prior registration was null
2025-07-10T10:11:59.315+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(locate)] under locate; prior registration was null
2025-07-10T10:11:59.315+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(character_length)] under character_length; prior registration was null
2025-07-10T10:11:59.315+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : length -> character_length
2025-07-10T10:11:59.316+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.LocatePositionEmulation@10e1335d] under position; prior registration was null
2025-07-10T10:11:59.318+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.InsertSubstringOverlayEmulation@2001d2ec] under overlay; prior registration was null
2025-07-10T10:11:59.318+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.TrimFunction@5d16d748] under trim; prior registration was null
2025-07-10T10:11:59.319+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CastFunction@51eac079] under cast; prior registration was null
2025-07-10T10:11:59.320+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@bc4c79f] under collate; prior registration was null
2025-07-10T10:11:59.321+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.ExtractFunction@4e75caa8] under extract; prior registration was null
2025-07-10T10:11:59.321+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(least)] under least; prior registration was null
2025-07-10T10:11:59.322+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(greatest)] under greatest; prior registration was null
2025-07-10T10:11:59.322+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CoalesceIfnullEmulation@703763d2] under ifnull; prior registration was null
2025-07-10T10:11:59.322+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lpad)] under lpad; prior registration was null
2025-07-10T10:11:59.322+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(rpad)] under rpad; prior registration was null
2025-07-10T10:11:59.323+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.LpadRpadPadEmulation@496060fb] under pad; prior registration was null
2025-07-10T10:11:59.324+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CastStrEmulation@78eaff2b] under str; prior registration was null
2025-07-10T10:11:59.326+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.FormatFunction@14629e44] under format; prior registration was null
2025-07-10T10:11:59.326+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.TimestampaddFunction@1c2ecc50] under timestampadd; prior registration was null
2025-07-10T10:11:59.327+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.TimestampdiffFunction@3eb56ab0] under timestampdiff; prior registration was null
2025-07-10T10:11:59.327+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : dateadd -> timestampadd
2025-07-10T10:11:59.328+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : datediff -> timestampdiff
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@2ad2b3dc] under current_date; prior registration was null
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@3b7cc7d2] under current_time; prior registration was null
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@1aa149ed] under current_timestamp; prior registration was null
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : current date -> current_date
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : current time -> current_time
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : current timestamp -> current_timestamp
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@18f7a0f5] under local_date; prior registration was null
2025-07-10T10:11:59.329+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@2704ac64] under local_time; prior registration was null
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@7a9bbd01] under local_datetime; prior registration was null
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@6a656d9e] under offset_datetime; prior registration was null
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : local date -> local_date
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : local time -> local_time
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : local datetime -> local_datetime
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : offset datetime -> offset_datetime
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CurrentFunction@4fb0882f] under instant; prior registration was null
2025-07-10T10:11:59.330+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : current_instant -> instant
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.SqlFunction@60f328da] under sql; prior registration was null
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(soundex)] under soundex; prior registration was null
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(radians)] under radians; prior registration was null
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(degrees)] under degrees; prior registration was null
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(cot)] under cot; prior registration was null
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(log)] under log; prior registration was org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@207aa93a
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(log2)] under log2; prior registration was null
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(log10)] under log10; prior registration was null
2025-07-10T10:11:59.331+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ltrim)] under ltrim; prior registration was null
2025-07-10T10:11:59.332+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(rtrim)] under rtrim; prior registration was null
2025-07-10T10:11:59.332+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(octet_length)] under octet_length; prior registration was null
2025-07-10T10:11:59.332+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(reverse)] under reverse; prior registration was null
2025-07-10T10:11:59.332+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(space)] under space; prior registration was null
2025-07-10T10:11:59.332+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(repeat)] under repeat; prior registration was null
2025-07-10T10:11:59.333+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.MultipatternSqmFunctionDescriptor@7ada00fc] under lpad; prior registration was NamedSqmFunctionTemplate(lpad)
2025-07-10T10:11:59.333+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.MultipatternSqmFunctionDescriptor@7253e44a] under rpad; prior registration was NamedSqmFunctionTemplate(rpad)
2025-07-10T10:11:59.333+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(md5)] under md5; prior registration was null
2025-07-10T10:11:59.333+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(day)] under day; prior registration was null
2025-07-10T10:11:59.333+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(month)] under month; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(year)] under year; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(hour)] under hour; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(minute)] under minute; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(second)] under second; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(microsecond)] under microsecond; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(dayofweek)] under dayofweek; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(dayofmonth)] under dayofmonth; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : day -> dayofmonth
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(dayofyear)] under dayofyear; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(week)] under week; prior registration was null
2025-07-10T10:11:59.334+01:00 DEBUG 21652 --- [educompound] [restartedMain] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(quarter)] under quarter; prior registration was null
